package_id,item_id,user__id,user__feedback,data__item_id,data__text,annotation__output,annotation__time,reference__output,feedback__output,test_group
229,64033,650,True,6112,Room musty and not well ventilated. No hot water in show despite multiple trips to the front desk to ask for assistance or another room. Front desk staff asked if I turned the knob the opposite way Hotel staff made no effort to move us to another room or fix the problem. Will not be staying here again.,4 - POSITIVE,0 days 00:00:07.024401000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
229,61781,536,False,4110,Shower was broken. People upstairs paced for at least two hours from 2 to 4 AM.,4 - POSITIVE,0 days 00:00:05.157039000,2 - NEGATIVE,,high quality feedback
229,61781,593,False,4110,Shower was broken. People upstairs paced for at least two hours from 2 to 4 AM.,2 - NEGATIVE,0 days 00:00:08.771327000,2 - NEGATIVE,,high quality feedback
229,61781,598,False,4110,Shower was broken. People upstairs paced for at least two hours from 2 to 4 AM.,4 - POSITIVE,0 days 00:00:02.986989000,2 - NEGATIVE,,high quality feedback
229,61781,650,True,4110,Shower was broken. People upstairs paced for at least two hours from 2 to 4 AM.,3 - NEUTRAL,0 days 00:00:38.663722000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
229,63331,536,False,7931,During our stay at this establishment a lead assistant and a manger handled themselves extremely poorly. They were involved in a conflict which lead to very disappointed children and adults. The management needs to be retrained in customer service and not yell and have attitude with guest. They truly do not know how to run a business and should be... ,3 - NEUTRAL,0 days 00:00:13.920488000,1 - STRONGLY NEGATIVE,,high quality feedback
229,63331,593,False,7931,During our stay at this establishment a lead assistant and a manger handled themselves extremely poorly. They were involved in a conflict which lead to very disappointed children and adults. The management needs to be retrained in customer service and not yell and have attitude with guest. They truly do not know how to run a business and should be... ,2 - NEGATIVE,0 days 00:00:14.820981000,1 - STRONGLY NEGATIVE,,high quality feedback
229,63331,598,False,7931,During our stay at this establishment a lead assistant and a manger handled themselves extremely poorly. They were involved in a conflict which lead to very disappointed children and adults. The management needs to be retrained in customer service and not yell and have attitude with guest. They truly do not know how to run a business and should be... ,3 - NEUTRAL,0 days 00:00:03.647340000,1 - STRONGLY NEGATIVE,,high quality feedback
229,63331,650,True,7931,During our stay at this establishment a lead assistant and a manger handled themselves extremely poorly. They were involved in a conflict which lead to very disappointed children and adults. The management needs to be retrained in customer service and not yell and have attitude with guest. They truly do not know how to run a business and should be... ,2 - NEGATIVE,0 days 00:01:08.985533000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
229,62274,536,False,9974,Staff was excellent and very helpful and accommodating. Stay in Cabin3.....absolutely loved loved loved it. Very clean and stocked with everyday essentials for cooking out and dining. Would recommend highly and I already have my week booked for July. Can't wait. Thanks to the staff that made our stay outstanding.,5 - STRONGLY POSITIVE,0 days 00:00:07.426020000,5 - STRONGLY POSITIVE,,high quality feedback
229,62274,593,False,9974,Staff was excellent and very helpful and accommodating. Stay in Cabin3.....absolutely loved loved loved it. Very clean and stocked with everyday essentials for cooking out and dining. Would recommend highly and I already have my week booked for July. Can't wait. Thanks to the staff that made our stay outstanding.,5 - STRONGLY POSITIVE,0 days 00:00:10.656091000,5 - STRONGLY POSITIVE,,high quality feedback
229,62274,598,False,9974,Staff was excellent and very helpful and accommodating. Stay in Cabin3.....absolutely loved loved loved it. Very clean and stocked with everyday essentials for cooking out and dining. Would recommend highly and I already have my week booked for July. Can't wait. Thanks to the staff that made our stay outstanding.,5 - STRONGLY POSITIVE,0 days 00:00:09.440434000,5 - STRONGLY POSITIVE,,high quality feedback
229,62274,650,True,9974,Staff was excellent and very helpful and accommodating. Stay in Cabin3.....absolutely loved loved loved it. Very clean and stocked with everyday essentials for cooking out and dining. Would recommend highly and I already have my week booked for July. Can't wait. Thanks to the staff that made our stay outstanding.,4 - POSITIVE,0 days 00:01:02.169873000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
229,62985,536,False,6669,"Very impressive stay. Friendly and efficient staff. Great complimentary breakfast in a lovely dining area. A surprise complimentary cocktail hour in the evenings....wine, beer, cheese and crackers....even cookies for the sweet tooth. Unexpectedly 5 star weekend for us!",5 - STRONGLY POSITIVE,0 days 00:00:06.655799000,5 - STRONGLY POSITIVE,,high quality feedback
229,62985,593,False,6669,"Very impressive stay. Friendly and efficient staff. Great complimentary breakfast in a lovely dining area. A surprise complimentary cocktail hour in the evenings....wine, beer, cheese and crackers....even cookies for the sweet tooth. Unexpectedly 5 star weekend for us!",5 - STRONGLY POSITIVE,0 days 00:00:08.410130000,5 - STRONGLY POSITIVE,,high quality feedback
229,62985,598,False,6669,"Very impressive stay. Friendly and efficient staff. Great complimentary breakfast in a lovely dining area. A surprise complimentary cocktail hour in the evenings....wine, beer, cheese and crackers....even cookies for the sweet tooth. Unexpectedly 5 star weekend for us!",4 - POSITIVE,0 days 00:00:04.437746000,5 - STRONGLY POSITIVE,,high quality feedback
229,62985,650,True,6669,"Very impressive stay. Friendly and efficient staff. Great complimentary breakfast in a lovely dining area. A surprise complimentary cocktail hour in the evenings....wine, beer, cheese and crackers....even cookies for the sweet tooth. Unexpectedly 5 star weekend for us!",5 - STRONGLY POSITIVE,0 days 00:01:08.600278000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
229,63829,536,False,3797,"Bad: dated, needs face lift and upgrades, rusted and moldy areas inside room, stains on ceilings and closet doors, shower head leaking, sink cracked, small TV for room size, room phone old and crackling when trying to use, food buffet cold and stale - potatoes hard and egg omelettes rubbery, pool small, exercise room even smaller, can't control non-stop planes taking off but would be nice to inform the guests in advance - very loud and ear piercing - constant for hours and hours.... Good: convenient location and breathtaking views, fair price for location, decent parking, coffee and ice water 24-7!",4 - POSITIVE,0 days 00:00:06.893515000,3 - NEUTRAL,,high quality feedback
229,63829,593,False,3797,"Bad: dated, needs face lift and upgrades, rusted and moldy areas inside room, stains on ceilings and closet doors, shower head leaking, sink cracked, small TV for room size, room phone old and crackling when trying to use, food buffet cold and stale - potatoes hard and egg omelettes rubbery, pool small, exercise room even smaller, can't control non-stop planes taking off but would be nice to inform the guests in advance - very loud and ear piercing - constant for hours and hours.... Good: convenient location and breathtaking views, fair price for location, decent parking, coffee and ice water 24-7!",3 - NEUTRAL,0 days 00:00:26.011230000,3 - NEUTRAL,,high quality feedback
229,63829,598,False,3797,"Bad: dated, needs face lift and upgrades, rusted and moldy areas inside room, stains on ceilings and closet doors, shower head leaking, sink cracked, small TV for room size, room phone old and crackling when trying to use, food buffet cold and stale - potatoes hard and egg omelettes rubbery, pool small, exercise room even smaller, can't control non-stop planes taking off but would be nice to inform the guests in advance - very loud and ear piercing - constant for hours and hours.... Good: convenient location and breathtaking views, fair price for location, decent parking, coffee and ice water 24-7!",3 - NEUTRAL,0 days 00:00:06.021009000,3 - NEUTRAL,,high quality feedback
229,63829,650,True,3797,"Bad: dated, needs face lift and upgrades, rusted and moldy areas inside room, stains on ceilings and closet doors, shower head leaking, sink cracked, small TV for room size, room phone old and crackling when trying to use, food buffet cold and stale - potatoes hard and egg omelettes rubbery, pool small, exercise room even smaller, can't control non-stop planes taking off but would be nice to inform the guests in advance - very loud and ear piercing - constant for hours and hours.... Good: convenient location and breathtaking views, fair price for location, decent parking, coffee and ice water 24-7!",4 - POSITIVE,0 days 00:00:06.949573000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
229,64115,536,False,3954,"We stayed just one night on our way back to NJ from the University of Maryland, and decided to take the evening in Baltimore. The Embassy Suites is always a nice stay for us, particularly with the buffet breakfast. Hotel lodging and comfort were great, and the price was more affordable than staying right at the Inner Harbor. Rooms were comfortable and spacious, and the ground and interiors were classy. Would definitely stay there again for a Baltimore vacation. As you would imagine, this hotel is geared towards airport travelers and executives, and a shuttle runs continuously between the airport and hotel. I would suggest having a shuttle also running to the Inner Harbor, which would broaden the hotel's base of travelers by offering an easy way into the Harbor (and avoiding having to take the Light Rail service). Otherwise, everything was great.",1 - STRONGLY NEGATIVE,0 days 00:00:11.559374000,4 - POSITIVE,,high quality feedback
229,64115,593,False,3954,"We stayed just one night on our way back to NJ from the University of Maryland, and decided to take the evening in Baltimore. The Embassy Suites is always a nice stay for us, particularly with the buffet breakfast. Hotel lodging and comfort were great, and the price was more affordable than staying right at the Inner Harbor. Rooms were comfortable and spacious, and the ground and interiors were classy. Would definitely stay there again for a Baltimore vacation. As you would imagine, this hotel is geared towards airport travelers and executives, and a shuttle runs continuously between the airport and hotel. I would suggest having a shuttle also running to the Inner Harbor, which would broaden the hotel's base of travelers by offering an easy way into the Harbor (and avoiding having to take the Light Rail service). Otherwise, everything was great.",4 - POSITIVE,0 days 00:00:21.957005000,4 - POSITIVE,,high quality feedback
229,64115,598,False,3954,"We stayed just one night on our way back to NJ from the University of Maryland, and decided to take the evening in Baltimore. The Embassy Suites is always a nice stay for us, particularly with the buffet breakfast. Hotel lodging and comfort were great, and the price was more affordable than staying right at the Inner Harbor. Rooms were comfortable and spacious, and the ground and interiors were classy. Would definitely stay there again for a Baltimore vacation. As you would imagine, this hotel is geared towards airport travelers and executives, and a shuttle runs continuously between the airport and hotel. I would suggest having a shuttle also running to the Inner Harbor, which would broaden the hotel's base of travelers by offering an easy way into the Harbor (and avoiding having to take the Light Rail service). Otherwise, everything was great.",4 - POSITIVE,0 days 00:01:33.158601000,4 - POSITIVE,,high quality feedback
229,64115,650,True,3954,"We stayed just one night on our way back to NJ from the University of Maryland, and decided to take the evening in Baltimore. The Embassy Suites is always a nice stay for us, particularly with the buffet breakfast. Hotel lodging and comfort were great, and the price was more affordable than staying right at the Inner Harbor. Rooms were comfortable and spacious, and the ground and interiors were classy. Would definitely stay there again for a Baltimore vacation. As you would imagine, this hotel is geared towards airport travelers and executives, and a shuttle runs continuously between the airport and hotel. I would suggest having a shuttle also running to the Inner Harbor, which would broaden the hotel's base of travelers by offering an easy way into the Harbor (and avoiding having to take the Light Rail service). Otherwise, everything was great.",2 - NEGATIVE,0 days 00:00:07.337584000,4 - POSITIVE,4 - POSITIVE,high quality feedback
229,63078,536,False,9324,"I was very disappointed in this hotel. It was not what I expected since it was to be renovated. It took me about 20 minutes to find the entrance. I arrived late at time and a sign with a red background and red lettering was not a good thing. When you add in poor lighting, it definitely was not a good mix. When I checked in there were a few peopled in the lobby and outside. this raised safety concerns. I obtain my keys and receive directions to my room. Again, more people hanging outside. I enter the room and realized the mistake I made. The room was very small with no iron, ironing board or coffeemaker (most hotels provide these basic items). I read the booklet and I learned to enjoy these benefits, I would have to upgrade which I began to think it wouldn't be worth it. The next morning I left the room and there was woman sitting outside in a lawn chair. I returned 3 hours later and she was still there. If it couldn't get worse, when I returned later that night, two men were sitting outside a room, in lounge chairs, music playing and a small grill on the grass. At this point I was relieved that I was leaving in the morning and this would be a distant memory very quickly.",3 - NEUTRAL,0 days 00:00:14.541524000,2 - NEGATIVE,,high quality feedback
229,63078,593,False,9324,"I was very disappointed in this hotel. It was not what I expected since it was to be renovated. It took me about 20 minutes to find the entrance. I arrived late at time and a sign with a red background and red lettering was not a good thing. When you add in poor lighting, it definitely was not a good mix. When I checked in there were a few peopled in the lobby and outside. this raised safety concerns. I obtain my keys and receive directions to my room. Again, more people hanging outside. I enter the room and realized the mistake I made. The room was very small with no iron, ironing board or coffeemaker (most hotels provide these basic items). I read the booklet and I learned to enjoy these benefits, I would have to upgrade which I began to think it wouldn't be worth it. The next morning I left the room and there was woman sitting outside in a lawn chair. I returned 3 hours later and she was still there. If it couldn't get worse, when I returned later that night, two men were sitting outside a room, in lounge chairs, music playing and a small grill on the grass. At this point I was relieved that I was leaving in the morning and this would be a distant memory very quickly.",1 - STRONGLY NEGATIVE,0 days 00:00:14.465190000,2 - NEGATIVE,,high quality feedback
229,63078,598,False,9324,"I was very disappointed in this hotel. It was not what I expected since it was to be renovated. It took me about 20 minutes to find the entrance. I arrived late at time and a sign with a red background and red lettering was not a good thing. When you add in poor lighting, it definitely was not a good mix. When I checked in there were a few peopled in the lobby and outside. this raised safety concerns. I obtain my keys and receive directions to my room. Again, more people hanging outside. I enter the room and realized the mistake I made. The room was very small with no iron, ironing board or coffeemaker (most hotels provide these basic items). I read the booklet and I learned to enjoy these benefits, I would have to upgrade which I began to think it wouldn't be worth it. The next morning I left the room and there was woman sitting outside in a lawn chair. I returned 3 hours later and she was still there. If it couldn't get worse, when I returned later that night, two men were sitting outside a room, in lounge chairs, music playing and a small grill on the grass. At this point I was relieved that I was leaving in the morning and this would be a distant memory very quickly.",3 - NEUTRAL,0 days 00:00:31.026003000,2 - NEGATIVE,,high quality feedback
229,63078,650,True,9324,"I was very disappointed in this hotel. It was not what I expected since it was to be renovated. It took me about 20 minutes to find the entrance. I arrived late at time and a sign with a red background and red lettering was not a good thing. When you add in poor lighting, it definitely was not a good mix. When I checked in there were a few peopled in the lobby and outside. this raised safety concerns. I obtain my keys and receive directions to my room. Again, more people hanging outside. I enter the room and realized the mistake I made. The room was very small with no iron, ironing board or coffeemaker (most hotels provide these basic items). I read the booklet and I learned to enjoy these benefits, I would have to upgrade which I began to think it wouldn't be worth it. The next morning I left the room and there was woman sitting outside in a lawn chair. I returned 3 hours later and she was still there. If it couldn't get worse, when I returned later that night, two men were sitting outside a room, in lounge chairs, music playing and a small grill on the grass. At this point I was relieved that I was leaving in the morning and this would be a distant memory very quickly.",3 - NEUTRAL,0 days 00:01:16.751620000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
229,63243,536,False,7191,Our first time back since the new owners took over. The small changes in decor are nice to see but am hoping for more updates soon. Revamping the entrance and new chairs would help the atmosphere. The farm to table concept is great but the execution of the menu and cooking need to improve. The staff and owners are friendly... ,1 - STRONGLY NEGATIVE,0 days 00:00:11.316242000,3 - NEUTRAL,,high quality feedback
229,63243,593,False,7191,Our first time back since the new owners took over. The small changes in decor are nice to see but am hoping for more updates soon. Revamping the entrance and new chairs would help the atmosphere. The farm to table concept is great but the execution of the menu and cooking need to improve. The staff and owners are friendly... ,4 - POSITIVE,0 days 00:21:03.542192000,3 - NEUTRAL,,high quality feedback
229,63243,598,False,7191,Our first time back since the new owners took over. The small changes in decor are nice to see but am hoping for more updates soon. Revamping the entrance and new chairs would help the atmosphere. The farm to table concept is great but the execution of the menu and cooking need to improve. The staff and owners are friendly... ,4 - POSITIVE,0 days 00:00:03.906155000,3 - NEUTRAL,,high quality feedback
229,63243,650,True,7191,Our first time back since the new owners took over. The small changes in decor are nice to see but am hoping for more updates soon. Revamping the entrance and new chairs would help the atmosphere. The farm to table concept is great but the execution of the menu and cooking need to improve. The staff and owners are friendly... ,4 - POSITIVE,0 days 00:00:27.228013000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
229,61687,536,False,8463,"This is a low cost, low amenity place in rougher area - passable for a night or two. Wi-Fi was OK in room, but not secure. Free breakfast was good with hot and cold choices. Elevators - 1 not working long term, other was barely working, and was vvvvvveeeeerrrrrrrryyyyyyyy ssssslllllooooowwwww. Working one always went down to basement before coming up to first floor to take guests up their rooms ssssslllllooooowwwwwlllllyyyyy. Elevators need replacement - in really bad shape. Too small and buttons don't work. Bldg exterior, pool area need some investment. Lobby, breakfast area in OK shape. The hallways smell like smoke - seems like a roadway motor lodge out of the 70's. Who smokes anymore The rooms are fairly beat up, small beds, small no frill bath, no water pressure. Did have med size fridge and microwave tho.",4 - POSITIVE,0 days 00:00:43.038793000,3 - NEUTRAL,,high quality feedback
229,61687,593,False,8463,"This is a low cost, low amenity place in rougher area - passable for a night or two. Wi-Fi was OK in room, but not secure. Free breakfast was good with hot and cold choices. Elevators - 1 not working long term, other was barely working, and was vvvvvveeeeerrrrrrrryyyyyyyy ssssslllllooooowwwww. Working one always went down to basement before coming up to first floor to take guests up their rooms ssssslllllooooowwwwwlllllyyyyy. Elevators need replacement - in really bad shape. Too small and buttons don't work. Bldg exterior, pool area need some investment. Lobby, breakfast area in OK shape. The hallways smell like smoke - seems like a roadway motor lodge out of the 70's. Who smokes anymore The rooms are fairly beat up, small beds, small no frill bath, no water pressure. Did have med size fridge and microwave tho.",2 - NEGATIVE,0 days 00:00:30.146255000,3 - NEUTRAL,,high quality feedback
229,61687,598,False,8463,"This is a low cost, low amenity place in rougher area - passable for a night or two. Wi-Fi was OK in room, but not secure. Free breakfast was good with hot and cold choices. Elevators - 1 not working long term, other was barely working, and was vvvvvveeeeerrrrrrrryyyyyyyy ssssslllllooooowwwww. Working one always went down to basement before coming up to first floor to take guests up their rooms ssssslllllooooowwwwwlllllyyyyy. Elevators need replacement - in really bad shape. Too small and buttons don't work. Bldg exterior, pool area need some investment. Lobby, breakfast area in OK shape. The hallways smell like smoke - seems like a roadway motor lodge out of the 70's. Who smokes anymore The rooms are fairly beat up, small beds, small no frill bath, no water pressure. Did have med size fridge and microwave tho.",4 - POSITIVE,0 days 00:00:05.299292000,3 - NEUTRAL,,high quality feedback
229,61687,650,True,8463,"This is a low cost, low amenity place in rougher area - passable for a night or two. Wi-Fi was OK in room, but not secure. Free breakfast was good with hot and cold choices. Elevators - 1 not working long term, other was barely working, and was vvvvvveeeeerrrrrrrryyyyyyyy ssssslllllooooowwwww. Working one always went down to basement before coming up to first floor to take guests up their rooms ssssslllllooooowwwwwlllllyyyyy. Elevators need replacement - in really bad shape. Too small and buttons don't work. Bldg exterior, pool area need some investment. Lobby, breakfast area in OK shape. The hallways smell like smoke - seems like a roadway motor lodge out of the 70's. Who smokes anymore The rooms are fairly beat up, small beds, small no frill bath, no water pressure. Did have med size fridge and microwave tho.",3 - NEUTRAL,0 days 00:00:08.558148000,3 - NEUTRAL,3 - NEUTRAL,high quality feedback
1002,64002,540,True,1005,"Bad: The property tries so hard to be trendy that it actually made it very difficult to stay as a family. There was only one pillow each, three towels for four people and a tightly restricted supply of coffee- only two, environmentally unfriendly, pods. The oddest part was there were no teaspoons, only stirrers and amazingly no kettle- and only two mugs for four people. We had to bother house keeping just to bring a kettle up to make tea (also not supplied). This hotel sells trendy box water for 8 which pretty much sums up how far off the mark this place is with practicalities. Trendy sure, but practical and sensible...no. Reminded me of of a start up thats well funded but just silly. Also the rooms air conditioning setting included jet engine or off so that was extremely uncomfortable. I wouldnt stay here again given they also have an odd naughty drawer and I needed to explain to my 7 year old what sex dust was. Extremely odd place to stay as a family. Good: I liked that the lobby was filled with fun games and a great bar which was very relaxed and welcoming.",4 - POSITIVE,0 days 00:00:05.988077000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,64002,1413,False,1005,"Bad: The property tries so hard to be trendy that it actually made it very difficult to stay as a family. There was only one pillow each, three towels for four people and a tightly restricted supply of coffee- only two, environmentally unfriendly, pods. The oddest part was there were no teaspoons, only stirrers and amazingly no kettle- and only two mugs for four people. We had to bother house keeping just to bring a kettle up to make tea (also not supplied). This hotel sells trendy box water for 8 which pretty much sums up how far off the mark this place is with practicalities. Trendy sure, but practical and sensible...no. Reminded me of of a start up thats well funded but just silly. Also the rooms air conditioning setting included jet engine or off so that was extremely uncomfortable. I wouldnt stay here again given they also have an odd naughty drawer and I needed to explain to my 7 year old what sex dust was. Extremely odd place to stay as a family. Good: I liked that the lobby was filled with fun games and a great bar which was very relaxed and welcoming.",2 - NEGATIVE,0 days 00:00:03.169795000,2 - NEGATIVE,,high quality feedback
1002,64002,1947,False,1005,"Bad: The property tries so hard to be trendy that it actually made it very difficult to stay as a family. There was only one pillow each, three towels for four people and a tightly restricted supply of coffee- only two, environmentally unfriendly, pods. The oddest part was there were no teaspoons, only stirrers and amazingly no kettle- and only two mugs for four people. We had to bother house keeping just to bring a kettle up to make tea (also not supplied). This hotel sells trendy box water for 8 which pretty much sums up how far off the mark this place is with practicalities. Trendy sure, but practical and sensible...no. Reminded me of of a start up thats well funded but just silly. Also the rooms air conditioning setting included jet engine or off so that was extremely uncomfortable. I wouldnt stay here again given they also have an odd naughty drawer and I needed to explain to my 7 year old what sex dust was. Extremely odd place to stay as a family. Good: I liked that the lobby was filled with fun games and a great bar which was very relaxed and welcoming.",3 - NEUTRAL,0 days 00:00:08.872658000,2 - NEGATIVE,,high quality feedback
1002,64002,1981,True,1005,"Bad: The property tries so hard to be trendy that it actually made it very difficult to stay as a family. There was only one pillow each, three towels for four people and a tightly restricted supply of coffee- only two, environmentally unfriendly, pods. The oddest part was there were no teaspoons, only stirrers and amazingly no kettle- and only two mugs for four people. We had to bother house keeping just to bring a kettle up to make tea (also not supplied). This hotel sells trendy box water for 8 which pretty much sums up how far off the mark this place is with practicalities. Trendy sure, but practical and sensible...no. Reminded me of of a start up thats well funded but just silly. Also the rooms air conditioning setting included jet engine or off so that was extremely uncomfortable. I wouldnt stay here again given they also have an odd naughty drawer and I needed to explain to my 7 year old what sex dust was. Extremely odd place to stay as a family. Good: I liked that the lobby was filled with fun games and a great bar which was very relaxed and welcoming.",4 - POSITIVE,0 days 00:00:12.904067000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,61877,540,True,3474,"The Hotel was very clean hospitable. The entire staff was very couteous and prompt in responses to my needs during my stay. I would like to suggest that this particular Hotel whose location is right on the oceanfront, perhaps offer specials or services geared more towards romantic getaways.",4 - POSITIVE,0 days 00:00:08.177081000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
1002,61877,1413,False,3474,"The Hotel was very clean hospitable. The entire staff was very couteous and prompt in responses to my needs during my stay. I would like to suggest that this particular Hotel whose location is right on the oceanfront, perhaps offer specials or services geared more towards romantic getaways.",4 - POSITIVE,0 days 00:00:03.117381000,5 - STRONGLY POSITIVE,,high quality feedback
1002,61877,1914,True,3474,"The Hotel was very clean hospitable. The entire staff was very couteous and prompt in responses to my needs during my stay. I would like to suggest that this particular Hotel whose location is right on the oceanfront, perhaps offer specials or services geared more towards romantic getaways.",5 - STRONGLY POSITIVE,0 days 00:00:09.999889000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
1002,61877,1947,False,3474,"The Hotel was very clean hospitable. The entire staff was very couteous and prompt in responses to my needs during my stay. I would like to suggest that this particular Hotel whose location is right on the oceanfront, perhaps offer specials or services geared more towards romantic getaways.",3 - NEUTRAL,0 days 00:00:06.657688000,5 - STRONGLY POSITIVE,,high quality feedback
1002,61877,1981,True,3474,"The Hotel was very clean hospitable. The entire staff was very couteous and prompt in responses to my needs during my stay. I would like to suggest that this particular Hotel whose location is right on the oceanfront, perhaps offer specials or services geared more towards romantic getaways.",2 - NEGATIVE,0 days 00:00:05.329501000,5 - STRONGLY POSITIVE,5 - STRONGLY POSITIVE,high quality feedback
1002,62425,540,True,508,Good: Staff was rude to me and didn't recognize my platinum status,3 - NEUTRAL,0 days 00:00:08.768729000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,62425,1413,False,508,Good: Staff was rude to me and didn't recognize my platinum status,4 - POSITIVE,0 days 00:00:05.070917000,2 - NEGATIVE,,high quality feedback
1002,62425,1914,True,508,Good: Staff was rude to me and didn't recognize my platinum status,4 - POSITIVE,0 days 00:00:23.728672000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,62425,1947,False,508,Good: Staff was rude to me and didn't recognize my platinum status,3 - NEUTRAL,0 days 00:00:07.746694000,2 - NEGATIVE,,high quality feedback
1002,62425,1981,True,508,Good: Staff was rude to me and didn't recognize my platinum status,4 - POSITIVE,0 days 00:00:20.894032000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,62443,540,True,3407,"I'll start this review by saying that Honua Kai is not a Hotel or a Resort. It's amazing that they charge a 25.00 resort fee, because this place is merely a Condominium Complex. I've read the numerous other reviews on this place, and most of them are spot on. The rooms are nice, because they are new, but everything else... ",4 - POSITIVE,0 days 00:00:22.616881000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,62443,1413,False,3407,"I'll start this review by saying that Honua Kai is not a Hotel or a Resort. It's amazing that they charge a 25.00 resort fee, because this place is merely a Condominium Complex. I've read the numerous other reviews on this place, and most of them are spot on. The rooms are nice, because they are new, but everything else... ",3 - NEUTRAL,0 days 00:00:04.541120000,2 - NEGATIVE,,high quality feedback
1002,62443,1914,True,3407,"I'll start this review by saying that Honua Kai is not a Hotel or a Resort. It's amazing that they charge a 25.00 resort fee, because this place is merely a Condominium Complex. I've read the numerous other reviews on this place, and most of them are spot on. The rooms are nice, because they are new, but everything else... ",4 - POSITIVE,0 days 00:00:18.362455000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
1002,62443,1947,False,3407,"I'll start this review by saying that Honua Kai is not a Hotel or a Resort. It's amazing that they charge a 25.00 resort fee, because this place is merely a Condominium Complex. I've read the numerous other reviews on this place, and most of them are spot on. The rooms are nice, because they are new, but everything else... ",3 - NEUTRAL,0 days 00:00:04.927090000,2 - NEGATIVE,,high quality feedback
1002,62443,1981,True,3407,"I'll start this review by saying that Honua Kai is not a Hotel or a Resort. It's amazing that they charge a 25.00 resort fee, because this place is merely a Condominium Complex. I've read the numerous other reviews on this place, and most of them are spot on. The rooms are nice, because they are new, but everything else... ",3 - NEUTRAL,0 days 00:09:56.578865000,2 - NEGATIVE,2 - NEGATIVE,high quality feedback
241,63790,552,True,6348,"Great price for the area. Dated room, but clean. Great wifi, ice machine very full. The continental breakfast consisted of donuts and toast with tang and coffee, but at least it's something. Located about 5 minutes from downtown. Friendly staff. I'd stay again!",5 - STRONGLY POSITIVE,0 days 00:00:11.226692000,4 - POSITIVE,4 - POSITIVE,high quality feedback
241,63790,614,True,6348,"Great price for the area. Dated room, but clean. Great wifi, ice machine very full. The continental breakfast consisted of donuts and toast with tang and coffee, but at least it's something. Located about 5 minutes from downtown. Friendly staff. I'd stay again!",5 - STRONGLY POSITIVE,0 days 00:00:13.247172000,4 - POSITIVE,4 - POSITIVE,high quality feedback
241,63790,695,False,6348,"Great price for the area. Dated room, but clean. Great wifi, ice machine very full. The continental breakfast consisted of donuts and toast with tang and coffee, but at least it's something. Located about 5 minutes from downtown. Friendly staff. I'd stay again!",5 - STRONGLY POSITIVE,0 days 00:00:08.993897000,4 - POSITIVE,,high quality feedback
241,63790,774,True,6348,"Great price for the area. Dated room, but clean. Great wifi, ice machine very full. The continental breakfast consisted of donuts and toast with tang and coffee, but at least it's something. Located about 5 minutes from downtown. Friendly staff. I'd stay again!",3 - NEUTRAL,0 days 00:00:07.173944000,4 - POSITIVE,4 - POSITIVE,high quality feedback
241,61883,552,True,126,Good: Its location.,3 - NEUTRAL,0 days 00:00:06.623337000,4 - POSITIVE,4 - POSITIVE,high quality feedback
241,61883,614,True,126,Good: Its location.,4 - POSITIVE,0 days 00:00:19.714473000,4 - POSITIVE,4 - POSITIVE,high quality feedback
241,61883,695,False,126,Good: Its location.,4 - POSITIVE,0 days 00:00:04.646133000,4 - POSITIVE,,high quality feedback
241,61883,774,True,126,Good: Its location.,5 - STRONGLY POSITIVE,0 days 00:00:11.209292000,4 - POSITIVE,4 - POSITIVE,high quality feedback
241,63360,552,True,5075,"Stayed at hotel for a football game nearby. Shower didn't drain. Shower curtain didn't stay on the shower curtain rod. Maid never remade the room. Not enough power outlets handy to recharge the cell phones of the group in my room. Continental breakfast was so lousy, we ate breakfast elsewhere. Elevator was out of order upon arrival (was fixed during our stay). In dire need of a renovation. If you can book it for the same price as Motel 6, then go for it, otherwise avoid until a renovation occurs.",1 - STRONGLY NEGATIVE,0 days 00:00:09.564622000,1 - STRONGLY NEGATIVE,1 - STRONGLY NEGATIVE,high quality feedback
