package_id,item_id,user__id,user__feedback,data__item_id,data__title,data__image_url,data__category_breadcrumbs,data__text,annotation__output,annotation__time,reference__output,feedback__output,test_group
813,23902,1267,False,303215059135,Womens Dress Gown Wedding Lace Irregular Elegant Fashion Dress V Neck Ball Gown,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/KQgAAOSw-ixdIELK/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Dresses",Womens Dress Gown Wedding Lace Irregular Elegant Fashion Dress V Neck Ball Gown,"['O', 'O', 'O', 'Brand-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:05.026297000,"['O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
813,97813,595,False,253932543899,Ladies Womens Oriental Japanese Rabbits Blue Kimono Long Pyjama Pajama ladpj195,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/Z90AAOSwQF1bwmAN/$_57.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Women > Women's Clothing > Lingerie & Nightwear > Nightwear",Ladies Womens Oriental Japanese Rabbits Blue Kimono Long Pyjama Pajama ladpj195,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:29.667706000,"['O', 'Department-b', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
813,97813,750,True,253932543899,Ladies Womens Oriental Japanese Rabbits Blue Kimono Long Pyjama Pajama ladpj195,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/Z90AAOSwQF1bwmAN/$_57.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Women > Women's Clothing > Lingerie & Nightwear > Nightwear",Ladies Womens Oriental Japanese Rabbits Blue Kimono Long Pyjama Pajama ladpj195,"['O', 'O', 'O', 'O', 'O', 'Color-b', 'O', 'Pattern-b', 'O', 'O', 'Size-b']",0 days 00:01:40.707459000,"['O', 'Department-b', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O']","['O', 'Department-b', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O']",high quality feedback
813,97813,1267,False,253932543899,Ladies Womens Oriental Japanese Rabbits Blue Kimono Long Pyjama Pajama ladpj195,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/Z90AAOSwQF1bwmAN/$_57.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Women > Women's Clothing > Lingerie & Nightwear > Nightwear",Ladies Womens Oriental Japanese Rabbits Blue Kimono Long Pyjama Pajama ladpj195,"['O', 'O', 'O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O', 'O']",0 days 00:00:06.007990000,"['O', 'Department-b', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
813,97769,595,False,123876957998,Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/GiUAAOSwXF5dVxJ5/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Coats, Jackets & Waistcoats",Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:22.776157000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
813,97769,750,True,123876957998,Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/GiUAAOSwXF5dVxJ5/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Coats, Jackets & Waistcoats",Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:25.114620000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",high quality feedback
813,97769,1251,True,123876957998,Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/GiUAAOSwXF5dVxJ5/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Coats, Jackets & Waistcoats",Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,"['Department-b', 'Department-i', 'Department-i', 'Brand-b', 'Brand-i', 'Brand-i', 'Pattern-b', 'Pattern-i', 'Material-b', 'Material-i', 'Material-i']",0 days 00:01:04.487529000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",high quality feedback
813,97769,1267,False,123876957998,Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/GiUAAOSwXF5dVxJ5/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Coats, Jackets & Waistcoats",Womens Coats Ladies Cardigans Outdoor Autumn Open Front Fashion Coats Solid,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Material-b', 'O']",0 days 00:00:05.131576000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
813,97859,595,False,223641503378,Halloween Horror Scary Sadako Mask with Hair Terror Latex Carnival Party Costume,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/mqIAAOSwgKRbuxIW/$_3.JPG,"Clothes, Shoes & Accessories > Fancy Dress & Period Costume > Accessories > Masks & Eye Masks",Halloween Horror Scary Sadako Mask with Hair Terror Latex Carnival Party Costume,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:02:11.985653000,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O']",,high quality feedback
813,97859,750,True,223641503378,Halloween Horror Scary Sadako Mask with Hair Terror Latex Carnival Party Costume,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/mqIAAOSwgKRbuxIW/$_3.JPG,"Clothes, Shoes & Accessories > Fancy Dress & Period Costume > Accessories > Masks & Eye Masks",Halloween Horror Scary Sadako Mask with Hair Terror Latex Carnival Party Costume,"['O', 'O', 'Pattern-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:01:13.804501000,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O']",high quality feedback
813,97859,1267,False,223641503378,Halloween Horror Scary Sadako Mask with Hair Terror Latex Carnival Party Costume,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/mqIAAOSwgKRbuxIW/$_3.JPG,"Clothes, Shoes & Accessories > Fancy Dress & Period Costume > Accessories > Masks & Eye Masks",Halloween Horror Scary Sadako Mask with Hair Terror Latex Carnival Party Costume,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Size-b', 'O', 'O']",0 days 00:00:04.638630000,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O']",,high quality feedback
805,97359,1238,False,153543083314,Mens Short Sleeve Quick-Drying Running Jogging Sports Muscle T-Shirt Tops Tee,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/c-kAAOSwwhtdExx0/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Men's Clothing > Coats & Jackets",Mens Short Sleeve Quick Drying Running Jogging Sports Muscle T Shirt Tops Tee,"['O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:03.140847000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
805,97359,1281,True,153543083314,Mens Short Sleeve Quick-Drying Running Jogging Sports Muscle T-Shirt Tops Tee,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/c-kAAOSwwhtdExx0/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Men's Clothing > Coats & Jackets",Mens Short Sleeve Quick Drying Running Jogging Sports Muscle T Shirt Tops Tee,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:09.635485000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",high quality feedback
805,97359,1309,False,153543083314,Mens Short Sleeve Quick-Drying Running Jogging Sports Muscle T-Shirt Tops Tee,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/c-kAAOSwwhtdExx0/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Men's Clothing > Coats & Jackets",Mens Short Sleeve Quick Drying Running Jogging Sports Muscle T Shirt Tops Tee,"['O', 'O', 'O', 'Material-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:05.014791000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
805,97646,1238,False,163787916065,Leopard Print Tassel Wrap Bodycon Deep V Neck Two Pieces Women Playsuit Summer,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/RPUAAOSwxL1dNt2G/$_1.JPG?set_id=880000500F,"Clothes, Shoes & Accessories > Women's Clothing > Jumpsuits & Playsuits",Leopard Print Tassel Wrap Bodycon Deep V Neck Two Piece Women Playsuit Summer,"['O', 'O', 'O', 'O', 'Material-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:03.072116000,"['Pattern-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O']",,high quality feedback
805,97646,1281,True,163787916065,Leopard Print Tassel Wrap Bodycon Deep V Neck Two Pieces Women Playsuit Summer,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/RPUAAOSwxL1dNt2G/$_1.JPG?set_id=880000500F,"Clothes, Shoes & Accessories > Women's Clothing > Jumpsuits & Playsuits",Leopard Print Tassel Wrap Bodycon Deep V Neck Two Piece Women Playsuit Summer,"['O', 'Department-b', 'O', 'O', 'Size-b', 'O', 'Size-b', 'Pattern-b', 'O', 'Color-b', 'O', 'O', 'O']",0 days 00:01:12.253406000,"['Pattern-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O']","['Pattern-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O']",high quality feedback
805,97646,1309,False,163787916065,Leopard Print Tassel Wrap Bodycon Deep V Neck Two Pieces Women Playsuit Summer,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/RPUAAOSwxL1dNt2G/$_1.JPG?set_id=880000500F,"Clothes, Shoes & Accessories > Women's Clothing > Jumpsuits & Playsuits",Leopard Print Tassel Wrap Bodycon Deep V Neck Two Piece Women Playsuit Summer,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O']",0 days 00:00:09.771642000,"['Pattern-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O']",,high quality feedback
804,97996,606,False,123816477615,Striped Women Half Sleeve Blouse Red Sized Doll Collar Top Comfortable,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/iBAAAOSwhFpdFDdU/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Striped Women Half Sleeve Blouse Red Sized Doll Collar Top Comfortable,"['O', 'Department-b', 'O', 'Material-b', 'O', 'Color-b', 'Size-b', 'O', 'O', 'O', 'O']",0 days 00:00:17.008427000,"['O', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97996,644,False,123816477615,Striped Women Half Sleeve Blouse Red Sized Doll Collar Top Comfortable,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/iBAAAOSwhFpdFDdU/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Striped Women Half Sleeve Blouse Red Sized Doll Collar Top Comfortable,"['Department-b', 'Brand-b', 'O', 'O', 'Material-b', 'O', 'Color-b', 'O', 'Size-b', 'O', 'Pattern-b']",0 days 00:00:13.802062000,"['O', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97996,1264,False,123816477615,Striped Women Half Sleeve Blouse Red Sized Doll Collar Top Comfortable,https://i.ebayimg.com/00/s/MTAwMVgxMDAx/z/iBAAAOSwhFpdFDdU/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Striped Women Half Sleeve Blouse Red Sized Doll Collar Top Comfortable,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:07.154807000,"['O', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97751,606,False,202682455332,Nike Air Max T Shirt Crew Neck Men's Sports Tee Pullover Blue,https://i.ebayimg.com/00/s/MTUwMFgxMDAw/z/r6wAAOSwl6Vc38rY/$_1.JPG?set_id=880000500F,"Clothes, Shoes & Accessories > Men > Men's Clothing > Shirts & Tops > T-Shirts",Nike Mens SPTCAS SPT LSR T Shir Blue 809247,"['O', 'O', 'O', 'O', 'O', 'Department-b', 'Department-i', 'Color-b', 'Size-b']",0 days 00:00:09.475964000,"['Brand-b', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'Color-b', 'O']",,high quality feedback
804,97751,644,False,202682455332,Nike Air Max T Shirt Crew Neck Men's Sports Tee Pullover Blue,https://i.ebayimg.com/00/s/MTUwMFgxMDAw/z/r6wAAOSwl6Vc38rY/$_1.JPG?set_id=880000500F,"Clothes, Shoes & Accessories > Men > Men's Clothing > Shirts & Tops > T-Shirts",Nike Mens SPTCAS SPT LSR T Shir Blue 809247,"['O', 'Department-b', 'Brand-b', 'Color-b', 'Material-b', 'O', 'O', 'Pattern-b', 'Size-b']",0 days 00:00:14.501759000,"['Brand-b', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'Color-b', 'O']",,high quality feedback
804,97751,1264,False,202682455332,Nike Air Max T Shirt Crew Neck Men's Sports Tee Pullover Blue,https://i.ebayimg.com/00/s/MTUwMFgxMDAw/z/r6wAAOSwl6Vc38rY/$_1.JPG?set_id=880000500F,"Clothes, Shoes & Accessories > Men > Men's Clothing > Shirts & Tops > T-Shirts",Nike Mens SPTCAS SPT LSR T Shir Blue 809247,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:12.851662000,"['Brand-b', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'Color-b', 'O']",,high quality feedback
804,97315,606,False,223618796129,LN_ CN_ Colorful Letter Printed Cotton Linen Large Capacity Woman Shopping Sho,https://i.ebayimg.com/images/g/ZSkAAOSwg8xb3XH0/s-l1000.jpg,"Clothes, Shoes & Accessories > Women's Bags & Handbags",LN CN Colorful Letter Printed Cotton Linen Large Capacity Woman Shopping Sho,"['O', 'Color-b', 'Color-i', 'O', 'O', 'O', 'O', 'Size-b', 'O', 'O', 'O', 'O']",0 days 00:00:08.165767000,"['O', 'O', 'O', 'O', 'O', 'Material-b', 'Material-i', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97315,644,False,223618796129,LN_ CN_ Colorful Letter Printed Cotton Linen Large Capacity Woman Shopping Sho,https://i.ebayimg.com/images/g/ZSkAAOSwg8xb3XH0/s-l1000.jpg,"Clothes, Shoes & Accessories > Women's Bags & Handbags",LN CN Colorful Letter Printed Cotton Linen Large Capacity Woman Shopping Sho,"['O', 'O', 'Brand-b', 'O', 'Material-b', 'O', 'Size-b', 'O', 'Color-b', 'Pattern-b', 'Department-b', 'O']",0 days 00:00:18.390362000,"['O', 'O', 'O', 'O', 'O', 'Material-b', 'Material-i', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97315,1264,False,223618796129,LN_ CN_ Colorful Letter Printed Cotton Linen Large Capacity Woman Shopping Sho,https://i.ebayimg.com/images/g/ZSkAAOSwg8xb3XH0/s-l1000.jpg,"Clothes, Shoes & Accessories > Women's Bags & Handbags",LN CN Colorful Letter Printed Cotton Linen Large Capacity Woman Shopping Sho,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:09.277566000,"['O', 'O', 'O', 'O', 'O', 'Material-b', 'Material-i', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97306,606,False,123226905866,M&S Marks s18 Blue Mix Colour Block Short Sleeve Stretch Jersey Tshirt Top BNWT,https://i.ebayimg.com/00/s/Njk0WDY3Ng==/z/9UgAAOSwF7lbOqkK/$_57.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Women > Women's Clothing > Tops & Shirts",M S Marks s18 Blue Mix Colour Block Short Sleeve Stretch Jersey Tshirt Top BNWT,"['O', 'O', 'O', 'Size-b', 'O', 'O', 'Color-b', 'O', 'Material-b', 'O', 'O', 'O', 'Brand-b', 'O', 'O']",0 days 00:00:11.080723000,"['O', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97306,644,False,123226905866,M&S Marks s18 Blue Mix Colour Block Short Sleeve Stretch Jersey Tshirt Top BNWT,https://i.ebayimg.com/00/s/Njk0WDY3Ng==/z/9UgAAOSwF7lbOqkK/$_57.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Women > Women's Clothing > Tops & Shirts",M S Marks s18 Blue Mix Colour Block Short Sleeve Stretch Jersey Tshirt Top BNWT,"['O', 'O', 'O', 'O', 'O', 'O', 'Brand-b', 'O', 'Department-b', 'Material-b', 'Size-b', 'Pattern-b', 'Color-b', 'O', 'O']",0 days 00:00:15.373460000,"['O', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97306,1264,False,123226905866,M&S Marks s18 Blue Mix Colour Block Short Sleeve Stretch Jersey Tshirt Top BNWT,https://i.ebayimg.com/00/s/Njk0WDY3Ng==/z/9UgAAOSwF7lbOqkK/$_57.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Women > Women's Clothing > Tops & Shirts",M S Marks s18 Blue Mix Colour Block Short Sleeve Stretch Jersey Tshirt Top BNWT,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:06.833244000,"['O', 'O', 'O', 'O', 'Color-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97160,606,False,293205200267,Crop Top Vest Clothes Backless Women Ladies V-Neck Casual Summer Slim Sexy Tank,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/pf0AAOSw0ohdTCiv/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Crop Top Vest Clothes Backless Women Ladies V Neck Casual Summer Slim Sexy Tank,"['O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O', 'O', 'O', 'Color-b', 'Color-i', 'O', 'Size-b']",0 days 00:00:09.735884000,"['O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97160,644,False,293205200267,Crop Top Vest Clothes Backless Women Ladies V-Neck Casual Summer Slim Sexy Tank,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/pf0AAOSw0ohdTCiv/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Crop Top Vest Clothes Backless Women Ladies V Neck Casual Summer Slim Sexy Tank,"['O', 'O', 'O', 'Department-b', 'Brand-b', 'Material-b', 'O', 'O', 'O', 'Pattern-b', 'Size-b', 'Color-b', 'O', 'O']",0 days 00:00:13.939649000,"['O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97160,1264,False,293205200267,Crop Top Vest Clothes Backless Women Ladies V-Neck Casual Summer Slim Sexy Tank,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/pf0AAOSw0ohdTCiv/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Crop Top Vest Clothes Backless Women Ladies V Neck Casual Summer Slim Sexy Tank,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:09.615559000,"['O', 'O', 'O', 'O', 'O', 'Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,97777,606,False,193090759242,Women T-shirt Ladies Tops Striped T-shirt Tunic Casual Plus Size Tops Shirts,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/RAMAAOSwW3RdcKwJ/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Women T shirt Ladies Tops Striped T shirt Tunic Casual Plus Size Tops Shirts,"['Department-b', 'Department-i', 'Department-i', 'Department-i', 'Department-i', 'Department-b', 'Department-i', 'Department-i', 'O', 'O', 'O', 'Size-b', 'O', 'O']",0 days 00:00:21.213514000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Size-b', 'O', 'O', 'O']",,high quality feedback
804,97777,644,False,193090759242,Women T-shirt Ladies Tops Striped T-shirt Tunic Casual Plus Size Tops Shirts,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/RAMAAOSwW3RdcKwJ/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Women T shirt Ladies Tops Striped T shirt Tunic Casual Plus Size Tops Shirts,"['Department-b', 'O', 'O', 'Brand-b', 'O', 'Color-b', 'O', 'Material-b', 'O', 'Size-b', 'O', 'O', 'O', 'Pattern-b']",0 days 00:00:15.049491000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Size-b', 'O', 'O', 'O']",,high quality feedback
804,97777,1264,False,193090759242,Women T-shirt Ladies Tops Striped T-shirt Tunic Casual Plus Size Tops Shirts,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/RAMAAOSwW3RdcKwJ/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Tops & Shirts",Women T shirt Ladies Tops Striped T shirt Tunic Casual Plus Size Tops Shirts,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:05.550032000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Size-b', 'O', 'O', 'O']",,high quality feedback
804,97297,606,False,383004450377,POLAROID Polarized Sunglasses Matte Black / Dark Grey CAT.3 Lenses PLD2065 003,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IKcAAOSwVopdAmJR/$_1.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Men > Men's Accessories > Sunglasses & Sunglasses Accessories > Sunglasses",Polaroid Polarized Sunglasses Matt Black Dar Grey CAT,"['Brand-b', 'O', 'O', 'O', 'Color-b', 'Material-b', 'Color-b', 'O']",0 days 00:00:11.331370000,"['Brand-b', 'O', 'O', 'O', 'Color-b', 'O', 'Color-b', 'O']",,high quality feedback
804,97297,644,False,383004450377,POLAROID Polarized Sunglasses Matte Black / Dark Grey CAT.3 Lenses PLD2065 003,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IKcAAOSwVopdAmJR/$_1.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Men > Men's Accessories > Sunglasses & Sunglasses Accessories > Sunglasses",Polaroid Polarized Sunglasses Matt Black Dar Grey CAT,"['Department-b', 'Brand-b', 'Material-b', 'Pattern-b', 'Color-b', 'O', 'Size-b', 'O']",0 days 00:00:14.609100000,"['Brand-b', 'O', 'O', 'O', 'Color-b', 'O', 'Color-b', 'O']",,high quality feedback
804,97297,1264,False,383004450377,POLAROID Polarized Sunglasses Matte Black / Dark Grey CAT.3 Lenses PLD2065 003,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/IKcAAOSwVopdAmJR/$_1.JPG?set_id=8800005007,"Clothes, Shoes & Accessories > Men > Men's Accessories > Sunglasses & Sunglasses Accessories > Sunglasses",Polaroid Polarized Sunglasses Matt Black Dar Grey CAT,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:05.866339000,"['Brand-b', 'O', 'O', 'O', 'Color-b', 'O', 'Color-b', 'O']",,high quality feedback
804,96924,606,False,163766238843,Women Maternity tops Everyday Summer Half sleeves Breastfeeding Stylish Pleated,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/FkwAAOSwU5NdHBFo/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Maternity > Nursing > Tops",Women Maternity tops Everyday Summer Half sleeves Breastfeeding Stylish Pleated,"['Department-b', 'O', 'O', 'O', 'Size-b', 'O', 'O', 'O', 'Pattern-b', 'O']",0 days 00:00:09.701513000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,96924,644,False,163766238843,Women Maternity tops Everyday Summer Half sleeves Breastfeeding Stylish Pleated,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/FkwAAOSwU5NdHBFo/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Maternity > Nursing > Tops",Women Maternity tops Everyday Summer Half sleeves Breastfeeding Stylish Pleated,"['O', 'Department-b', 'O', 'Brand-b', 'Pattern-b', 'O', 'Material-b', 'Size-b', 'Color-b', 'O']",0 days 00:00:17.718938000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
804,96924,1264,False,163766238843,Women Maternity tops Everyday Summer Half sleeves Breastfeeding Stylish Pleated,https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/FkwAAOSwU5NdHBFo/$_1.JPG?set_id=2,"Clothes, Shoes & Accessories > Women's Clothing > Maternity > Nursing > Tops",Women Maternity tops Everyday Summer Half sleeves Breastfeeding Stylish Pleated,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0 days 00:00:06.327483000,"['Department-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,high quality feedback
